DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Date,ANNUAL_AVG_TEMPERATURE,ANOMALY_TEMPERATURE,PRECIPITATION,ANOMALY_PRECIPITATION
7.0,213,,LA,,4.314,,"LOMITA, PALOS VERDES DRIVE NORTH",3450.0,38500.0,37500.0,2000.0,22900.0,22600.0,2018,63.5,0.1,10.79,-1.45
7.0,213,,LA,,5.085,,"LOS ANGELES, JCT. RTE. 1",2750.0,32000.0,31500.0,2000.0,21400.0,20900.0,2018,63.5,0.1,10.79,-1.45
7.0,213,,LA,,5.667,,"LOS ANGELES, LOMITA BOULEVARD",2200.0,23400.0,22900.0,2750.0,29000.0,28500.0,2018,63.5,0.1,10.79,-1.45
7.0,213,,LA,,6.996,,"LOS ANGELES, SEPULVEDA BOULEVARD",2750.0,29000.0,28500.0,3050.0,32500.0,31500.0,2018,63.5,0.1,10.79,-1.45
7.0,213,,LA,,7.983,,CARSON STREET,3050.0,32500.0,31500.0,3050.0,32500.0,31500.0,2018,63.5,0.1,10.79,-1.45
7.0,213,,LA,,8.973,,W 204TH STREET,3050.0,32500.0,31500.0,0.0,0.0,0.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,0.266,,ORANGE/LOS ANGELES COUNTY LINE,0.0,0.0,0.0,19100.0,273000.0,264000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,0.448,,"LONG BEACH, STUDEBAKER ROAD ",19100.0,273000.0,264000.0,17700.0,281000.0,272000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,1.112,,"LONG BEACH, PALO VERDE AVENUE ",17700.0,281000.0,272000.0,17700.0,270000.0,261000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,1.64,,"LONG BEACH, WOODRUFF AVENUE ",17700.0,270000.0,261000.0,17800.0,270000.0,266000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,2.184,,"LONG BEACH, BELLFLOWER BOULEVARD ",17800.0,270000.0,266000.0,17400.0,281000.0,278000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,3.324,,"LONG BEACH, LAKEWOOD BOULEVARD ",17400.0,281000.0,278000.0,19900.0,286000.0,285000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,4.879,,"LONG BEACH, CHERRY AVENUE ",19900.0,286000.0,285000.0,20000.0,300000.0,299000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,5.388,,"SIGNAL HILL, ORANGE AVENUE ",20000.0,300000.0,299000.0,19600.0,313000.0,300000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,6.076,,"LONG BEACH, ATLANTIC AVENUE ",19600.0,313000.0,300000.0,19800.0,308000.0,296000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,7.596,,"LONG BEACH, JCT. RTE. 710",20100.0,306000.0,294000.0,20200.0,290000.0,281000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,8.784,,"CARSON, ALAMEDA STREET ",20200.0,290000.0,281000.0,20000.0,280000.0,271000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,9.556,,"CARSON, WILMINGTON AVENUE",20000.0,280000.0,271000.0,16900.0,265000.0,258000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,10.541,,"CARSON, CARSON STREET ",16900.0,265000.0,258000.0,16600.0,261000.0,254000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,11.224,,"CARSON, AVALON BOULEVARD",16600.0,261000.0,254000.0,18300.0,280000.0,272000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,12.97,,"CARSON, JCT. RTE. 110",18300.0,280000.0,272000.0,18400.0,285000.0,274000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,13.28,,"LOS ANGELES, VERMONT AVENUE",18400.0,285000.0,274000.0,19000.0,297000.0,286000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,13.826,,"LOS ANGELES, NORMANDIE AVENUE ",19000.0,297000.0,286000.0,17800.0,278000.0,268000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,14.398,,"LOS ANGELES, WESTERN AVENUE ",17800.0,278000.0,268000.0,17100.0,267000.0,257000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,15.447,,"TORRANCE, CRENSHAW BOULEVARD ",17100.0,267000.0,257000.0,16600.0,261000.0,251000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,16.573,,"TORRANCE, ARTESIA BOULEVARD",16600.0,261000.0,251000.0,17400.0,264000.0,256000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,17.589,,"LAWNDALE, HAWTHORNE BOULEVARD ",17400.0,264000.0,256000.0,18300.0,277000.0,269000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,18.233,,"LAWNDALE, INGLEWOOD AVENUE ",18300.0,277000.0,269000.0,19100.0,290000.0,282000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,19.205,,"HAWTHORNE, ROSECRANS AVENUE ",19100.0,290000.0,282000.0,21100.0,322000.0,311000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,20.216,,"HAWTHORNE, EL SEGUNDO BOULEVARD",21100.0,322000.0,311000.0,17000.0,261000.0,252000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,R,21.175,,"LOS ANGELES, JCT. RTE 105",17000.0,261000.0,252000.0,20000.0,339000.0,326000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,22.216,,"INGLEWOOD, CENTURY BOULEVARD ",20000.0,339000.0,326000.0,19700.0,336000.0,323000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,23.355,,"INGLEWOOD, MANCHESTER BOULEVARD",19700.0,336000.0,323000.0,17200.0,295000.0,283000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,24.273,,"LOS ANGELES, LA TIJERA BLVD/HOWARD HUGHES PKWY",17200.0,295000.0,283000.0,18700.0,322000.0,309000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,25.947,,"CULVER CITY, JCT. RTE. 90",18700.0,322000.0,309000.0,34000.0,323000.0,316000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,27.2,,"CULVER CITY, CULVER BOULEVARD ",34000.0,323000.0,316000.0,35000.0,333000.0,326000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,27.964,,"CULVER CITY, JCT. RTE. 187",35000.0,333000.0,326000.0,35500.0,337000.0,331000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,29.538,,"LOS ANGELES, JCT. RTE. 10",35500.0,337000.0,331000.0,22100.0,320000.0,303000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,30.183,,"LOS ANGELES, OLYMPIC BOULEVARD ",22100.0,320000.0,303000.0,23200.0,335000.0,327000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,30.856,,"LOS ANGELES, JCT. RTE. 2",23200.0,335000.0,327000.0,22700.0,325000.0,310000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,31.542,,"LOS ANGELES, WILSHIRE BOULEVARD",22700.0,325000.0,310000.0,21000.0,299000.0,285000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,32.502,,"LOS ANGELES, WATERFORD ST/MONTANA AVE",21000.0,299000.0,285000.0,20200.0,291000.0,278000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,32.996,,"LOS ANGELES, SUNSET BOULEVARD ",20200.0,291000.0,278000.0,18300.0,294000.0,281000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,33.29,,"LOS ANGELES, MORAGA DRIVE ",18300.0,294000.0,281000.0,18300.0,299000.0,285000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,34.764,,"LOS ANGELES, GETTY CENTER DRIVE",18300.0,299000.0,285000.0,18300.0,296000.0,282000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,37.026,,"LOS ANGELES, MULHOLLAND DRIVE ",18300.0,296000.0,282000.0,18300.0,294000.0,283000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,39.432,,"LOS ANGELES, JCT. RTE. 101",18300.0,294000.0,283000.0,15600.0,231000.0,224000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,40.285,,"LOS ANGELES, BURBANK BOULEVARD",15600.0,231000.0,224000.0,16000.0,228000.0,224000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,41.359,,"LOS ANGELES, VICTORY BOULEVARD",16000.0,228000.0,224000.0,15900.0,227000.0,219000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,42.364,,"LOS ANGELES, SHERMAN WAY",15900.0,227000.0,219000.0,15100.0,223000.0,217000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,43.756,,"LOS ANGELES, ROSCOE BOULEVARD ",15100.0,223000.0,217000.0,15500.0,221000.0,216000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,44.735,,"LOS ANGELES, NORDHOFF STREET",15500.0,221000.0,216000.0,16100.0,226000.0,218000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,46.85,,"LOS ANGELES, JCT. RTE. 118",16100.0,226000.0,218000.0,10800.0,158000.0,154000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,47.239,,"LOS ANGELES, SAN FERNANDO MISSION BLVD",10800.0,158000.0,154000.0,10600.0,152000.0,147000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,47.754,,"LOS ANGELES, RINALDI STREET",10500.0,152000.0,147000.0,10600.0,153000.0,147000.0,2018,63.5,0.1,10.79,-1.45
7.0,405,,LA,,48.643,,"LOS ANGELES, JCT. RTE. 5",10600.0,153000.0,147000.0,0.0,0.0,0.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,0.0,,ORANGE/LOS ANGELES COUNTY LINE,0.0,0.0,0.0,14800.0,177000.0,170000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,0.287,,"LONG BEACH, SPRING STREET ",14800.0,177000.0,170000.0,15400.0,195000.0,187000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,1.74,,"LAKEWOOD, CARSON STREET",15400.0,195000.0,187000.0,15700.0,208000.0,202000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,2.866,,"CERRITOS, DEL AMO BOULEVARD",15700.0,208000.0,202000.0,17500.0,224000.0,218000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,3.753,,"CERRITOS, SOUTH STREET ",17500.0,224000.0,218000.0,18900.0,253000.0,246000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,5.046,,"CERRITOS, JCT. RTE. 91",18900.0,253000.0,246000.0,21500.0,307000.0,301000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,5.811,,"NORWALK, ALONDRA BOULEVARD",21500.0,307000.0,301000.0,20900.0,309000.0,303000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,7.653,,"NORWALK, JCT. RTE. 105",20900.0,309000.0,303000.0,18100.0,317000.0,299000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,9.612,,"SANTA FE SPRINGS, JCT. RTE. 5",18100.0,317000.0,299000.0,17400.0,268000.0,248000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,10.245,,"SANTA FE SPRINGS, TELEGRAPH ROAD",17400.0,268000.0,248000.0,15900.0,245000.0,227000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,11.543,,SLAUSON AVENUE ,15900.0,245000.0,227000.0,16400.0,249000.0,230000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,12.048,,WASHINGTON BOULEVARD,16400.0,249000.0,230000.0,17300.0,260000.0,240000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,13.569,,"WHITTIER, JCT. RTE. 72",17300.0,260000.0,240000.0,15700.0,260000.0,248000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,14.407,,"PICO RIVERA, BEVERLY BOULEVARD ",15700.0,260000.0,248000.0,16300.0,264000.0,252000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,15.565,,"PICO RIVERA, ROSE HILLS ROAD ",16300.0,264000.0,252000.0,17000.0,271000.0,259000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,16.648,,"INDUSTRY, PECK ROAD ",17000.0,271000.0,259000.0,16100.0,264000.0,253000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,17.407,,"INDUSTRY, JCT. RTE. 60",16100.0,264000.0,253000.0,15200.0,240000.0,230000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,19.389,,"INDUSTRY, VALLEY BOULEVARD",15200.0,240000.0,230000.0,16500.0,249000.0,238000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,R,20.189,,"BALDWIN PARK, JCT. RTE. 10",16500.0,249000.0,238000.0,14100.0,201000.0,197000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,,21.074,,"BALDWIN PARK, RAMONA BOULEVARD",14100.0,201000.0,197000.0,13800.0,194000.0,190000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,,22.153,,"IRWINDALE, LOWER AZUSA ROAD/LOS ANGELES STREET ",13800.0,194000.0,190000.0,13100.0,180000.0,176000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,,23.515,,"IRWINDALE, LIVE OAK AVENUE",13100.0,180000.0,176000.0,13400.0,148000.0,146000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,,23.958,,"IRWINDALE, ARROW HIGHWAY ",13400.0,148000.0,146000.0,14600.0,161000.0,160000.0,2018,63.5,0.1,10.79,-1.45
7.0,605,,LA,,26.0,,JCT. RTE. 210,14600.0,161000.0,160000.0,0.0,0.0,0.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,4.96,,"LONG BEACH, BEGIN ROUTE",0.0,0.0,0.0,4700.0,59000.0,58000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,5.459,,"LONG BEACH, OCEAN/HARBOR SCENIC/PICO AVE",4700.0,59000.0,58000.0,4900.0,61000.0,60000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,6.058,,"LONG BEACH, SHORELINE DRIVE ",4900.0,61000.0,60000.0,9700.0,121000.0,118000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,6.384,,"LONG BEACH, ANAHEIM STREET",9700.0,121000.0,118000.0,10900.0,136000.0,133000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,6.881,,"LONG BEACH, JCT. RTE. 1",10900.0,136000.0,133000.0,11300.0,155000.0,153000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,7.887,,"LONG BEACH, WILLOW STREET ",11300.0,155000.0,153000.0,12800.0,169000.0,169000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,9.41,,"LONG BEACH, JCT. RTE. 405",12800.0,169000.0,169000.0,14200.0,193000.0,186000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,10.823,,"LONG BEACH, DEL AMO BOULEVARD",14200.0,193000.0,186000.0,14400.0,200000.0,190000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,12.012,,"LONG BEACH, LONG BEACH BOULEVARD",14400.0,200000.0,190000.0,15000.0,210000.0,199000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,12.97,,"LONG BEACH, JCT. RTE. 91",15000.0,210000.0,199000.0,17500.0,240000.0,233000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,13.945,,"COMPTON, ALONDRA BOULEVARD ",17500.0,240000.0,233000.0,17900.0,248000.0,240000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,R,15.692,,"LYNWOOD, JCT. RTE. 105",17900.0,248000.0,240000.0,17800.0,250000.0,241000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,16.986,,"SOUTH GATE, IMPERIAL HIGHWAY ",17800.0,250000.0,241000.0,16200.0,234000.0,225000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,18.44,,"SOUTH GATE, FIRESTONE BOULEVARD ",16200.0,234000.0,225000.0,15000.0,224000.0,213000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,19.73,,"BELL, FLORENCE AVENUE",15000.0,224000.0,213000.0,14700.0,216000.0,207000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,21.915,,"BELL, ATLANTIC BOULEVARD",14700.0,216000.0,207000.0,16100.0,226000.0,217000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,22.452,,"COMMERCE, WASHINGTON BOULEVARD ",16100.0,226000.0,217000.0,16300.0,225000.0,216000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,23.282,,"COMMERCE, JCT. RTE. 5",16300.0,225000.0,216000.0,14000.0,185000.0,178000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,23.77,,WHITTIER BOULEVARD,14000.0,185000.0,178000.0,15300.0,198000.0,192000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,24.627,,JCT. RTE. 60,15300.0,198000.0,192000.0,10200.0,134000.0,127000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,,26.497,,"MONTEREY PARK, JCT. RTE. 10",10200.0,134000.0,127000.0,3900.0,50000.0,45500.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,27.475,,"LOS ANGELES, VALLEY BOULEVARD",3900.0,50000.0,45500.0,3900.0,50000.0,45500.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,30.953,,"PASADENA, ON PASADENA AVENUE AT COLUMBIA STREET",3900.0,50000.0,45500.0,3350.0,28500.0,25500.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,31.402,,"PASADENA, ON PASADENA S BELLEFONTAINE  BEGIN ONE WAY NB",0.0,0.0,0.0,2350.0,20100.0,17700.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,31.403,,"PASADENA, ON ST. JOHN AT BELLEFONTAINE  ONE WAY",2350.0,20100.0,17700.0,2200.0,18900.0,16700.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,31.474,,"PASADENA, ON PASADENA AT BELLEFONTAINE ONE WAY",2350.0,20100.0,17700.0,1950.0,16800.0,14800.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,31.475,,"PASADENA, ON ST JOHN AT BELLEFONTAINE ONE WAY",2200.0,18900.0,16700.0,1750.0,15100.0,13300.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,31.761,,"PASADENA, ON PASADENA AT CALIFORNIA ST ONE WAY",1950.0,16800.0,14800.0,3350.0,30500.0,26500.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,32.08,,PASADENA,5500.0,53000.0,47000.0,5500.0,53000.0,47000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,32.105,,"PASADENA, DEL MAR BOULEVARD",5500.0,53000.0,47000.0,7800.0,75000.0,66000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,T,32.13,,"PASADENA, ON PASADENA END OF ONE WAY NB",3350.0,30500.0,26500.0,7800.0,75000.0,66000.0,2018,63.5,0.1,10.79,-1.45
7.0,710,,LA,R,32.72,,"PASADENA, JCT. RTES. 134/210",7800.0,75000.0,66000.0,0.0,0.0,0.0,2018,63.5,0.1,10.79,-1.45
7.0,1,,LA,,0.0,,LOS ANGELES/ORANGE COUNTY LINE,,,,4600.0,47500.0,43800.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,1.86,,"LONG BEACH, BELLFLOWER BOULEVARD",3350.0,37000.0,34500.0,2550.0,28000.0,26000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,1.973,,"LONG BEACH, JCT. RTE. 22",2550.0,28000.0,26000.0,3400.0,36500.0,34000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,2.751,,"LONG BEACH, ANAHEIM STREET",3400.0,36500.0,34000.0,2800.0,30000.0,28000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,5.011,,"LONG BEACH, CHERRY AVENUE",3600.0,38000.0,36500.0,3650.0,38500.0,37000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,6.26,,"LONG BEACH, LONG BEACH BOULEVARD",3200.0,34000.0,32500.0,3350.0,36000.0,34500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,7.288,,"LONG BEACH, JCT. RTE. 710",4550.0,49500.0,40500.0,4350.0,47500.0,39000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,8.266,,"LONG BEACH, JCT. RTE. 103",3800.0,41500.0,34000.0,3550.0,39000.0,32000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,9.253,,"LOS ANGELES, ALAMEDA STREET",3550.0,39000.0,32000.0,3550.0,40000.0,32500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,10.532,,"LOS ANGELES, AVALON BOULEVARD",3550.0,40000.0,33000.0,4350.0,50000.0,41000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,11.61,,"LOS ANGELES, JCT. RTE. 110",4400.0,51000.0,41500.0,4400.0,59000.0,56000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,12.171,,"LOS ANGELES, VERMONT AVENUE",4400.0,59000.0,56000.0,4200.0,56000.0,53000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,12.523,,"LOS ANGELES, NORMANDIE AVENUE",4200.0,56000.0,53000.0,3950.0,51000.0,48500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,13.1,,"LOS ANGELES, JCT. RTE. 213",4000.0,51000.0,49000.0,5100.0,64000.0,61000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,14.634,,"TORRANCE, CRENSHAW BOULEVARD",4900.0,61000.0,58000.0,3850.0,46000.0,43500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,16.005,,"TORRANCE, JCT. RTE. 107",3350.0,41000.0,39000.0,3800.0,43500.0,42500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,18.09,,"TORRANCE, PALOS VERDES BOULEVARD",2850.0,33000.0,32000.0,2550.0,30500.0,29500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,19.524,,"REDONDO BEACH, TORRANCE BOULEVARD",3350.0,40500.0,39000.0,3350.0,40500.0,39500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,21.181,,"HERMOSA BEACH, AVIATION BOULEVARD",5300.0,64000.0,62000.0,4150.0,54000.0,50000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,21.341,,"HERMOSA BEACH, PIER AVENUE/14TH STREET",4150.0,54000.0,50000.0,3700.0,48500.0,45500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,21.919,,"MANHATTAN BEACH, ARTESIA BOULEVARD",3850.0,50000.0,47000.0,3800.0,49500.0,46000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,22.9,,"MANHATTAN BEACH, MANHATTAN BEACH BLBD",4000.0,52000.0,48500.0,4800.0,61000.0,57000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,23.924,,"EL SEGUNDO, ROSECRANS AVENUE",5400.0,68000.0,64000.0,5500.0,69000.0,65000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,24.911,,"EL SEGUNDO, EL SEGUNDO BOULEVARD",4800.0,64000.0,61000.0,4400.0,58000.0,56000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,25.924,,"LOS ANGELES, JCT. RTE. 105",4950.0,65000.0,62000.0,8900.0,115000.0,110000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,26.904,,"LOS ANGELES, LOS ANGELES INT'L AIRPORT",8900.0,115000.0,110000.0,6700.0,86000.0,83000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,27.363,,"LOS ANGELES, LOS ANGELES INT'L AIRPORT",6700.0,86000.0,83000.0,3250.0,38500.0,37000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,29.084,,"LOS ANGELES, MANCHESTER AVENUE",3750.0,44000.0,42000.0,5200.0,59000.0,57000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,30.163,,"LOS ANGELES, JEFFERSON BOULEVARD",5200.0,59000.0,57000.0,5100.0,60000.0,58000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,30.474,,"LOS ANGELES, CULVER BOULEVARD",5100.0,60000.0,58000.0,5200.0,62000.0,60000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,31.29,,"LOS ANGELES, JCT. RTE. 90",4500.0,55000.0,52000.0,5400.0,68000.0,65000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,31.78,,"LOS ANGELES, WASHINGTON BLVD",5500.0,70000.0,68000.0,4100.0,52000.0,47500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,32.166,,"LOS ANGELES, JCT. RTE. 187",4100.0,52000.0,47500.0,3500.0,45000.0,41500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,R,34.576,,"SANTA MONICA, JCT. RTE. 10",3400.0,46500.0,43000.0,5700.0,65000.0,62000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,35.184,,"SANTA MONICA, OCEAN AVENUE",5700.0,65000.0,62000.0,6700.0,75000.0,73000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,36.11,,"SANTA MONICA, CALIFORNIA AVENUE INCLINE",6700.0,75000.0,73000.0,7500.0,84000.0,79000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,37.045,,"LOS ANGELES, CHAUTAUQUA BOULEVARD",7500.0,84000.0,79000.0,7600.0,85000.0,80000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,39.326,,"LOS ANGELES, SUNSET BOULEVARD",5900.0,68000.0,63000.0,5600.0,65000.0,60000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,40.769,,JCT. RTE. 27,4900.0,57000.0,53000.0,4700.0,53000.0,49000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,44.121,,"MALIBU, LAS FLORES CANYON ROAD",3900.0,44500.0,40500.0,3950.0,45000.0,41000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,47.091,,"MALIBU, CROSS CREEK ROAD",4100.0,46000.0,41500.0,5400.0,47500.0,43000.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,47.75,,"MALIBU, CIVIC CENTER WAY",5400.0,47500.0,43000.0,4600.0,40500.0,36500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,48.171,,"MALIBU, MALIBU CANYON ROAD",4600.0,40500.0,36500.0,3750.0,32500.0,29500.0,2019,61.1,-2.3,23.4,11.16
7.0,1,,LA,,54.02,,"MALIBU, KANAN DUME ROAD",3550.0,31000.0,28000.0,3750.0,32500.0,29500.0,2019,61.1,-2.3,23.4,11.16
